# Temperature [keV]  Z  Ionisation fraction
0.1 1 2.19485788766e-07 0.999999780514
0.1 2 4.58652116286e-10 2.2248656174e-05 0.999977750885
0.1 3 2.93876034618e-13 3.95993617789e-07 0.000515232160896 0.999484371845
0.1 4 6.66133814775e-15 1.08437916586e-09 5.13112193067e-05 0.00772725471808 0.992221432978
0.1 5 6.66133814775e-16 6.78576012125e-11 1.13709750874e-06 0.00470808686591 0.0975908709494 0.897699905019
0.1 6 1.11022302463e-16 4.33684107521e-12 3.6560460195e-08 8.56455780707e-05 0.130419129012 0.508379815489 0.361115373356
0.1 7 0.0 1.45559712682e-13 1.17215743426e-09 1.9729219588e-06 0.00106946162068 0.680945807621 0.304088512541 0.0138942441229
0.1 8 0.0 4.46121952919e-15 4.54516427131e-11 6.49840209561e-08 2.59449710872e-05 0.00360016695319 0.9635284893 0.0327620230945 8.33106519572e-05
0.1 9 0.0 6.24782076801e-16 5.25819690959e-12 8.98058992489e-09 2.85965378023e-06 0.000296511246951 0.0115493876131 0.986297923514 0.00185308804901 2.20937001177e-07
0.1 10 0.0 2.88390111022e-16 2.80251851125e-12 3.94902603997e-09 1.32385579536e-06 0.000115323801841 0.00347741550236 0.0396595800382 0.956655169655 9.11827755708e-05 4.19216962522e-10
0.1 11 0.0 5.26821310257e-16 4.69921607906e-12 8.44795324822e-09 2.6382027533e-06 0.000225143907557 0.00482056345183 0.0380537641155 0.126969960387 0.82992511998 2.80150191032e-06 4.0173418093e-13
0.1 12 2.22044604925e-16 2.27936589148e-16 1.48459784111e-11 2.38512879514e-08 9.20894152283e-06 0.00068231050854 0.014917694991 0.0947607148649 0.237148491605 0.237753888996 0.41472762627 3.99563773639e-08 1.43267714634e-16
0.1 13 0.0 6.75724676783e-16 5.02118623496e-12 3.69890271999e-08 1.48723568925e-05 0.00158796441858 0.0317036558453 0.194144636104 0.370194514978 0.279711038992 0.0838197897243 0.0388234905028 8.51480455861e-11 6.08269291339e-21
0.1 14 0.0 9.41241342471e-16 7.5621260643e-12 1.01834136356e-08 1.64403776495e-05 0.00151801443399 0.0407547992109 0.233313233762 0.419258966752 0.247289263979 0.0526266973996 0.00466633342036 0.000556240473899 2.19862383683e-14 2.44414368301e-26
0.1 15 0.0 4.29875197006e-16 3.08678450179e-12 6.52849957003e-09 3.00334016984e-06 0.00158383192719 0.0363241468185 0.242244723311 0.423570937041 0.247066007646 0.0461697335285 0.0029610423046 7.43408032149e-05 2.2267488514e-06 1.2474246619e-18 1.69551743898e-32
0.1 16 1.11022302463e-16 1.610750505e-16 1.5711321712e-12 2.10609156219e-09 1.18532085821e-06 0.000188703290776 0.0365193365028 0.231696326656 0.448852625777 0.237263443275 0.0430420662814 0.00239220741431 4.3801354485e-05 2.99837057332e-07 2.18221445143e-09 1.43423674628e-23 1.97444263989e-39
0.1 17 0.0 1.22184801403e-16 7.00000551132e-13 8.36311539132e-10 2.73531877795e-07 4.88452973079e-05 0.00304523257027 0.233073166397 0.442076544524 0.274706898933 0.044583742127 0.00242519072646 3.99078440435e-05 1.96852968299e-07 3.58316670912e-10 6.08406532552e-13 3.45386616121e-29 3.4777211882e-47
0.1 18 0.0 9.78725541172e-17 3.11587086866e-13 4.4503270696e-10 8.15089956024e-08 9.34161389639e-06 0.000572202303916 0.0157009269696 0.548333042782 0.362546243453 0.0693133772327 0.00346235372094 6.21499863093e-05 2.79627404275e-07 3.5560744835e-10 1.58957602827e-13 6.02110537511e-17 2.29231569914e-35 1.32942663062e-55
0.1 19 1.11022302463e-16 9.38347815738e-17 1.07725511012e-13 1.20264327203e-10 6.88789788184e-08 4.0709175542e-06 0.00016794657187 0.00410583909368 0.0480337285828 0.798693287086 0.141025913436 0.0078559629128 0.000112646504557 5.35248480153e-07 6.46762450316e-10 2.12975698034e-13 2.17682863467e-17 1.76134951277e-21 3.49329074256e-42 9.05409261941e-65
0.1 20 0.0 2.38659196756e-16 4.95855601468e-13 2.09339786474e-10 3.8924005016e-08 5.41793249838e-06 0.000130282088094 0.0020974921672 0.0206511535719 0.102434754152 0.828845435526 0.0450948625737 0.00073756606819 2.99287986646e-06 3.90541332402e-09 1.19411574555e-12 9.20241770899e-17 2.05782761275e-21 3.38679383587e-26 2.68769221845e-49 2.36091508881e-74
0.1 21 0.0 0.0 1.09623040764e-13 4.13202032763e-10 7.8878782444e-08 5.44039043537e-06 0.00026903499275 0.00296063324684 0.019913149445 0.0828128204827 0.177138805492 0.705530982726 0.011314726097 5.42692537135e-05 5.85630633805e-08 1.80576798336e-11 1.34462360791e-15 2.35595347443e-20 1.1407825052e-25 3.62662668815e-31 8.86637237069e-57 2.03851701418e-84
0.1 22 0.0 0.0 6.26252623558e-14 1.10631716979e-09 8.51290666242e-07 1.74795354624e-05 0.000351117865649 0.00725320116823 0.0410676968654 0.117593771008 0.216663086495 0.202946716419 0.412210993821 0.00189268893776 2.39482390147e-06 6.6307986445e-10 4.35020723302e-14 6.56357120964e-19 2.366061414e-24 2.23638104395e-30 1.29948635477e-36 7.57522484493e-65 3.49770192465e-95
0.1 23 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.1 24 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.1 25 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.149748743719 1 1.34324928402e-07 0.999999865675
0.149748743719 2 1.30560229294e-10 1.16203858265e-05 0.999988379484
0.149748743719 3 4.35207425653e-14 8.41823146525e-08 0.000214130343084 0.999785785475
0.149748743719 4 3.33066907388e-16 1.15085042294e-10 7.31007899795e-06 0.00237185869646 0.997620831109
0.149748743719 5 0.0 2.507286588e-12 8.07709288024e-08 0.000401455788733 0.0214619996499 0.978136463788
0.149748743719 6 0.0 9.62363386885e-14 1.54665627723e-09 7.18643894132e-06 0.0111371256511 0.146195462134 0.842660224229
0.149748743719 7 0.0 4.23946061164e-15 6.79780726413e-11 2.36071416148e-07 0.000288548936394 0.181236906542 0.490634507161 0.327839801221
0.149748743719 8 1.11022302463e-16 1.34111623198e-16 2.07615756342e-12 6.27250416063e-09 5.81874756254e-06 0.00204714600004 0.66276163696 0.312271485235 0.0229139067829
0.149748743719 9 0.0 9.22261329801e-19 7.06712360578e-14 2.60860903037e-10 1.90494353031e-07 5.08161822952e-05 0.00581948685618 0.934364906057 0.0593241820374 0.000440418111651
